Provider ID,Provider Case,Provider Name,License ID,Current License Start Date,Current License End Date,License Type,Provider Program Type,Address 1,Address 2,Provider Town,Zip Code,Phone Number,Email Address,County,AHS District,Total Licensed Capacity,Infant Licensed Capacity,Toddler Licensed Capacity,Preschool Licensed Capacity,School Age Licensed Capacity,Special Services Status,Provider Referral Status,Current STARS Level,Reported Food Program Participation,Accreditation,Accreditation Start Date,Accreditation End Date,Reported Desired Infant Capacity,Reported Desired Toddler Capacity,Reported Desired Preschool Capacity,Reported Desired School Age Capacity,Reported Infant Vacancies,Reported Toddler Vacancies,Reported Preschool Vacancies,Reported School Age Vacancies,Date Capacity and Vacancies Reported,Special Schedule,Usual Program Start,Usual Program End,Location 1,Prequalified Prekindgarten Program,Prequalified Prekindgarten Start Date,Prequalified Prekindgarten End Date
220073,149036,Y-ASPIRE @ Bellows Falls,61738,09/06/2015,09/17/2016,Licensed Provider,Licensed - School Age, Bellows Falls Central Elementary,50 School St. Ext,Rockingham,05101,(802) 463-4769,sue@meetingwatersymca.org,Windham,SDO,22,0,0,0,22,Yes,Active,4 Star,0,,,,0,0,0,22,0,0,0,8,12/10/2015,,2:45 PM,6:00 PM,"Bellows Falls Central Elementary
Rockingham, Vermont 05101
",,,
131676,84711,Boys & Girls Club of Rutland County,38274,08/09/2015,08/20/2016,Licensed Provider,Licensed - School Age,71-77 Merchants Row,0,Rutland,05701,(802) 747-4944,bgcrcjuniorclub@gmail.com,Rutland,RDO,30,0,0,0,30,Yes,Active,,0,,,,0,0,0,36,0,0,0,16,10/05/2015,,2:30 PM,6:30 PM,"71-77 Merchants Row
Rutland, Vermont 05701
",,,
214706,144063,Washington Village School AfterSchool,61661,08/23/2015,08/20/2016,Licensed Provider,Licensed - School Age,"72 School Lane, Rte 110",0,Washington,05675,(802) 883-2312,jball@onsu.org,Orange,MDO,59,0,0,0,59,No,Active,,0,,,,0,0,0,59,0,0,0,0,01/03/0001,,3:00 PM,5:30 PM,"72 School Lane, Rte 110
Washington, Vermont 05675
",,,
2681,1893,Camp Greylock,948,07/26/2015,08/20/2016,Licensed Provider,Licensed - School Age,787 Kingsland Bay State Park,0,Ferrisburgh,05401,(802) 877-2457,ggowen@gbymca.org,Addison,YDO,150,0,0,0,150,Yes,Inactive,3 Star,0,,,,0,0,0,150,0,0,0,0,01/03/0001,,8:00 AM,6:00 PM,"787 Kingsland Bay State Park
Ferrisburgh, Vermont 05401
",,,
2852,2016,Y School Age Program at Underhill Central,1145,11/15/2015,10/15/2016,Licensed Provider,Licensed - School Age,Pleasant Valley Road,Underhill Central School,Underhill,05490,(802) 652-8164,ggowen@gbymca.org,Chittenden,BDO,50,0,0,0,50,Yes,Active,4 Star,0,,,,0,0,0,30,0,0,0,5,01/16/2015,,2:00 PM,6:00 PM,"Pleasant Valley Road
Underhill, Vermont 05490
",,,
229073,156166,Boys & Girls Club of Rutland County Hickory Street,65914,07/12/2015,07/23/2016,Licensed Provider,Licensed - School Age,15 Juneberry Lane,0,Rutland,05701,(802) 776-4123,csantor@rutlandbgclub.org,Rutland,RDO,20,0,0,0,20,No,Inactive,,0,,,,0,0,0,20,0,0,0,0,01/03/0001,,,,"15 Juneberry Lane
Rutland, Vermont 05701
",,,
238777,166083,"GIC Youth, LLC",67119,09/06/2015,09/03/2016,Licensed Provider,Licensed - School Age,224 US Rte 2,0,Grand Isle,05458,(802) 372-6913,julelki@gisu.org,Grand Isle,ADO,59,0,0,0,59,No,Inactive,,0,,,,0,0,0,59,0,0,0,0,01/03/0001,,,,"224 US Rte 2
Grand Isle, Vermont 05458
",,,
34042,119683,"McDonald, Josey",51994,10/18/2015,10/15/2016,Registered Home,Registered,96 Emma's Way,0,Colchester,05446,(802) 399-2679,davidandjosey@comcast.net,Chittenden,BDO,0,0,0,0,0,No,Active,1 Star,0,,,,0,0,0,10,0,0,0,2,08/21/2015,,7:00 AM,5:30 PM,"96 Emma's Way
Colchester, Vermont 05446
",,,
2915,147505,"Fuller, Ellen",60495,05/03/2015,04/30/2016,Registered Home,Registered,Kearley Drive Route 30,0,Townshend,05353,(802) 365-4305,kearleydrive@gmail.com,Windham,LDO,0,0,0,0,0,No,Active,,0,,,,2,1,1,0,2,0,0,0,10/01/2015,,7:00 AM,5:00 PM,"Kearley Drive Route 30
Townshend, Vermont 05353
",,,
20311,79506,"Gomeau, Deborah",37585,04/05/2015,04/02/2016,Registered Home,Registered,Route 346,0,Pownal,05261,(802) 823-5433,debgomeau@gmail.com,Bennington,TDO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,1,1,3,10/28/2015,,7:00 AM,4:00 PM,"Route 346
Pownal, Vermont 05261
",,,
167002,140642,"Munn, Nancy",58515,12/27/2015,12/24/2016,Registered Home,Registered,261-1 Missisquoi Street,0,Enosburg,05450,(802) 782-4922,thenestenosburg@yahoo.com,Franklin,ADO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,2,2,4,2,1,1,2,11/27/2015,,7:00 AM,4:15 PM,"261-1 Missisquoi Street
Enosburg, Vermont 05450
",,,
4317,3120,"Taylor, Debra",V04-044,04/05/2015,04/02/2016,Registered Home,Registered,117 Woods Hill Road,0,Swanton,05488,(802) 868-5849,fdtaylor1@comcast.net,Franklin,ADO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,1,0,0,12/30/2015,,6:30 AM,4:30 PM,"117 Woods Hill Road
Swanton, Vermont 05488
",,,
3583,88053,"Davis, Kristina",39387,10/04/2015,10/01/2016,Registered Home,Registered,705 Route 7A,0,Shaftsbury,05262,(802) 442-7404,bklkk05@aol.com,Bennington,TDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,0,0,0,10/30/2015,,7:00 AM,4:30 PM,"705 Route 7A
Shaftsbury, Vermont 05262
",,,
4394,3188,"Bushey, Julie",M04-118,05/31/2015,05/28/2016,Registered Home,Registered,396 Cook Road,0,Highgate,05478,(802) 868-7840,julz38@ymail.com,Franklin,ADO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,2,3,3,12/01/2015,,6:30 AM,4:45 PM,"396 Cook Road
Highgate, Vermont 05478
",,,
2795,1977,"Corey, Amy",M94-468,11/15/2015,11/12/2016,Registered Home,Registered,218 Oak Haven Road,0,Highgate,05460,(802) 868-7208,amyparks21@yahoo.com,Franklin,ADO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,12/30/2015,,6:00 AM,5:00 PM,"218 Oak Haven Road
Highgate, Vermont 05460
",,,
36669,149038,"Wixson, Jeanine",61258,07/12/2015,07/09/2016,Registered Home,Registered,4 Vermont Farmhouse Rd,0,Underhill,05489,(802) 355-6427,deede1664@yahoo.com,Chittenden,BDO,0,0,0,0,0,No,Active,,0,,,,2,2,2,4,2,1,1,2,07/29/2015,,7:00 AM,5:00 PM,"4 Vermont Farmhouse Rd
Underhill, Vermont 05489
",,,
74287,35716,"Johnson, Joan",22229,07/26/2015,08/06/2016,Registered Home,Registered,50 Roberts Park Road,0,Huntington,05462,(802) 434-4753,joanh597@aol.com,Chittenden,BDO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,10/21/2015,,7:00 AM,5:00 PM,"50 Roberts Park Road
Huntington, Vermont 05462
",,,
3581,45478,"Fagnant, Cindy",28864,08/09/2015,08/06/2016,Registered Home,Registered,1624 Cleveland Corners,0,Hyde Park,05655,(802) 730-5967,peteandcin@pshift.com,Lamoille,VDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,1,0,0,11/02/2015,,7:00 AM,5:00 PM,"1624 Cleveland Corners
Hyde Park, Vermont 05655
",,,
69206,38824,"Schabler, Pamela",23748,12/13/2015,12/10/2016,Registered Home,Registered,342 Mohawk Drive,0,Lyndon,05851,(802) 626-4621,busymom70@yahoo.com,Caledonia,JDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,0,0,0,12/09/2015,,7:00 AM,5:00 PM,"342 Mohawk Drive
Lyndon, Vermont 05851
",,,
3388,44338,"Wellinger, Sandra",25784,05/03/2015,04/30/2016,Registered Home,Registered,114 B Hood Street,0,Winooski,05404,(802) 324-1172,shiningstarfromvt@yahoo.com,Chittenden,BDO,0,0,0,0,0,Yes,Inactive,1 Star,0,,,,2,2,2,4,2,0,0,0,05/04/2015,,7:30 AM,5:00 PM,"114 B Hood Street
Winooski, Vermont 05404
",,,
55638,120473,"McPherson, Kimberly",52961,01/11/2015,01/23/2016,Registered Home,Registered,30 Canyon Estates Drive,0,Colchester,05446,(802) 355-3876,kimberly.69.fay@gmail.com,Chittenden,BDO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,1,1,0,08/20/2015,,7:30 AM,5:00 PM,"30 Canyon Estates Drive
Colchester, Vermont 05446
",,,
83030,111128,"Carlstrom, Melissa",48654,02/08/2015,02/06/2016,Registered Home,Registered,934 Route 121,0,Westminster,05101,(802) 463-0094,mjcarlstrom1027@yahoo.com,Windham,LDO,0,0,0,0,0,Yes,Active,4 Star,0,,,,2,2,2,4,2,0,0,3,12/08/2015,,8:00 AM,5:00 PM,"934 Route 121
Westminster, Vermont 05101
",,,
178349,155917,"Boivin, Katherine",63755,10/18/2015,10/15/2016,Registered Home,Registered,24 South Avenue Apt A,0,Barton,05860,(802) 754-9007,katboivin5@gmail.com,Orleans,NDO,0,0,0,0,0,Yes,Active,3 Star,1,,,,2,2,2,4,2,2,2,0,12/03/2015,,6:30 AM,5:30 PM,"24 South Avenue Apt A
Barton, Vermont 05860
",,,
2885,2042,"Perry, Denise",A95-688,08/23/2015,08/20/2016,Registered Home,Registered,80 Lower Hyde Park Road,0,Hartford,05001,(802) 295-2833,deeperry5@yahoo.com,Windsor,HDO,0,0,0,0,0,Yes,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,12/01/2015,,6:30 AM,5:30 PM,"80 Lower Hyde Park Road
Hartford, Vermont 05001
",,,
154583,155152,"Milia-Sawyer, Ashlee",63379,06/14/2015,06/11/2016,Registered Home,Registered,1533 US Rte 2,0,Waterbury,05676,(802) 882-8398,ashleemilia@gmail.com,Washington ,MDO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,0,0,2,11/20/2015,,7:00 AM,5:30 PM,"1533 US Rte 2
Waterbury, Vermont 05676
",,,
87355,121012,"Riendeau, Shelly",52815,01/10/2016,01/07/2017,Registered Home,Registered,486 B & B Lane,0,Barton,05860,(802) 754-6524,shellyracicot@yahoo.com,Orleans,NDO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,12/14/2015,,7:00 AM,5:30 PM,"486 B &amp; B Lane
Barton, Vermont 05860
",,,
4116,2964,"Geoffrey, Sheila",V03-842,08/23/2015,08/20/2016,Registered Home,Registered,6073 US Route 5,0,Thetford,05054,(802) 333-9802,geoffreysa@gmail.com,Orange,HDO,0,0,0,0,0,No,Active,Not Rated,0,,,,2,2,2,4,2,1,0,0,09/01/2016,,7:00 AM,5:30 PM,"6073 US Route 5
Thetford, Vermont 05054
",,,
2780,1965,"Zylinski, Mary",A94-181,05/03/2015,05/14/2016,Registered Home,Registered,514 Red Mountain Road,0,Arlington,05250,(802) 375-9427,mhzylinski@comcast.net,Bennington,TDO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,2,2,3,2,1,0,0,12/22/2015,,7:30 AM,5:30 PM,"514 Red Mountain Road
Arlington, Vermont 05250
",,,
3504,2499,"Minor, Diane",V00-266,11/15/2015,11/12/2016,Registered Home,Registered,310 Cook Road,0,Highgate,05459,(802) 868-2140,minor40@myfairpoint.net,Franklin,ADO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,0,0,0,12/30/2015,,5:30 AM,6:00 PM,"310 Cook Road
Highgate, Vermont 05459
",,,
26349,122949,"Charles, Rachael",53714,04/05/2015,04/02/2016,Registered Home,Registered,10 Dulton Avenue,0,Fair Haven,05743,(802) 770-4631,charlesrachael@aol.com,Rutland,RDO,0,0,0,0,0,Yes,Active,,0,,,,2,2,2,4,2,0,0,0,11/04/2015,,6:00 AM,6:00 PM,"10 Dulton Avenue
Fair Haven, Vermont 05743
",,,
91240,143619,"Nick, Michelle",60416,04/19/2015,04/16/2016,Registered Home,Registered,3557 Rte 58 East,0,Lowell,05847,(802) 744-2538,michellenick86@gmail.com,Orleans,NDO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,0,0,0,12/11/2015,,7:00 AM,6:00 PM,"3557 Rte 58 East
Lowell, Vermont 05847
",,,
3079,22563,"Crawford, Melissa",16661,08/09/2015,08/06/2016,Registered Home,Registered,542 VT Route 9,0,Woodford,05201,(802) 442-4672,colbysmom104@hotmail.com,Bennington,TDO,0,0,0,0,0,Yes,Active,2 Star,0,,,,2,2,2,4,2,0,0,2,12/22/2015,,7:00 AM,6:00 PM,"542 VT Route 9
Woodford, Vermont 05201
",,,
3902,2793,"Lumbra, Connie",M02-574,11/01/2015,10/29/2016,Registered Home,Registered,13 Rocky Ridge Road,0,St Johnsbury,05819,(802) 748-4552,lumbra13@charter.net,Caledonia,JDO,0,0,0,0,0,Yes,Active,,0,,,,2,2,2,4,2,0,1,0,12/24/2015,,,,"13 Rocky Ridge Road
St Johnsbury, Vermont 05819
",,,
63126,149905,"Carey, Kelsi",62855,11/29/2015,11/26/2016,Registered Home,Registered,353 Trophy Lane,0,Sheldon,05483,(802) 393-7254,littleacornslearningcenter@yahoo.com,Franklin,ADO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,2,2,4,2,2,1,3,12/30/2015,,,,"353 Trophy Lane
Sheldon, Vermont 05483
",,,
131318,170963,"Giroux, Jessica",66574,08/09/2015,08/06/2016,Registered Home,Registered,3032 Us Rte 5,0,Derby,05829,(802) 393-3395,jpgiroux21@yahoo.com,Orleans,NDO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,2,2,2,12/03/2015,,7:30 AM,5:00 PM,"3032 Us Rte 5
Derby, Vermont 05829
",,,
3219,2298,"Plante, Kim",V99-059,01/24/2016,01/21/2017,Registered Home,Registered,948 Cook Road,0,Sheldon,05483,(802) 868-3055,kimgeo21@hotmail.com,Franklin,ADO,0,0,0,0,0,Yes,Active,2 Star,0,,,,1,2,3,4,1,0,0,0,12/30/2015,,6:30 AM,5:00 PM,"948 Cook Road
Sheldon, Vermont 05483
",,,
177860,115876,"Camara, Carrie",51985,10/04/2015,10/15/2016,Registered Home,Registered,1209 Scotch Hill,0,Fair Haven,05743,(802) 236-5866,carrieacamara@gmail.com,Rutland,RDO,0,0,0,0,0,No,Active,1 Star,0,,,,0,3,3,4,0,0,0,0,12/03/2015,,7:30 AM,5:00 PM,"1209 Scotch Hill
Fair Haven, Vermont 05743
",,,
165384,107968,"Blaney, Amanda",47204,08/09/2015,08/06/2016,Registered Home,Registered,4429 Berkshire Center Road,0,Berkshire,05447,(802) 933-5998,amarshia@yahoo.com,Franklin,ADO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,12/30/2015,,7:00 AM,5:00 PM,"4429 Berkshire Center Road
Berkshire, Vermont 05447
",,,
4029,105991,"Gauthier, Amanda",46274,05/31/2015,05/28/2016,Registered Home,Registered,29 Adam Street,0,St Albans,05478,(802) 782-8190,siberians2200@gmail.com ,Franklin,ADO,0,0,0,0,0,Yes,Active,4 Star,0,,,,2,2,2,4,2,0,0,0,12/30/2015,,7:00 AM,5:00 PM,"29 Adam Street
St Albans, Vermont 05478
",,,
132943,138863,"Bromley, Jennifer",59318,01/25/2015,02/06/2016,Registered Home,Registered,460 Ireland Road,0,Bristol,05443,(802) 453-7375,johe460@gmail.com,Addison,YDO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,0,4,4,2,0,1,4,10/05/2015,,7:30 AM,5:00 PM,"460 Ireland Road
Bristol, Vermont 05443
",,,
2722,1924,"Robinson, Theresa",A93-207,03/22/2015,03/19/2016,Registered Home,Registered,63 Timber Ridge Road,0,Underhill,05489,(802) 899-4976,theresarob63@gmail.com,Chittenden,BDO,0,0,0,0,0,Yes,Active,5 Star,0,NAFCC,12/15/2011,06/01/2015,0,2,2,0,0,0,0,0,06/03/2015,,7:30 AM,5:30 PM,"63 Timber Ridge Road
Underhill, Vermont 05489
",,,
198283,130434,"Hall, Tiffany",57575,11/01/2015,10/29/2016,Registered Home,Registered,188 Moose Run Drive,0,Groton,05046,(802) 584-3166,tjb_33@hotmail.com,Caledonia,JDO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,1,4,4,12/07/2015,,,,"188 Moose Run Drive
Groton, Vermont 05046
",,,
3164,2254,"Traverse, Michelle",M98-238,04/05/2015,04/02/2016,Registered Home,Registered,2690 Route 4A East,0,Castleton,05735,(802) 671-8095,timmichtrav@comcast.net,Rutland,RDO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,2,2,4,2,1,1,1,01/03/0001,,6:30 AM,5:30 PM,"2690 Route 4A East
Castleton, Vermont 05735
",,,
61988,31158,"Godin, Nicole",21310,03/22/2015,03/19/2016,Registered Home,Registered,282 Cook Road,0,Highgate,05459,(802) 868-7792,nicole92906@yahoo.com,Franklin,ADO,0,0,0,0,0,Yes,Active,1 Star,0,,,,1,0,0,3,1,0,0,0,12/30/2015,,6:00 AM,6:00 PM,"282 Cook Road
Highgate, Vermont 05459
",,,
23846,11828,"Hays, Patrisha",12527,05/17/2015,05/14/2016,Registered Home,Registered,2322 Rte 100,0,Warren,05674,(802) 496-6066,patrisha@madriver.com,Washington ,MDO,0,0,0,0,0,No,Inactive,,0,,,,2,2,2,4,2,0,0,0,01/03/0001,,,,"2322 Rte 100
Warren, Vermont 05674
",,,
164771,150942,"Cota, Catina",61994,08/09/2015,09/03/2016,Registered Home,Registered,274 Varney Hill RD,0,Starksboro,05487,(802) 453-3599,catinal.cota@yahoo.com,Addison,YDO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,0,4,4,2,0,2,3,10/21/2015,,6:30 AM,4:30 PM,"274 Varney Hill RD
Starksboro, Vermont 05487
(44.255146, -73.058091)",,,
241884,169323,Good Shepherd Catholic School,66616,08/23/2015,08/20/2016,Licensed Provider,Licensed - Early Childhood,121 Maple Street,0,St Johnsbury,05819,(802) 751-8223,tcaron@goodshepherdschoolvt.org,Caledonia,JDO,25,0,0,10,15,No,Active,4 Star,1,,,,0,0,15,10,0,0,3,3,12/24/2015,,7:30 AM,5:00 PM,"121 Maple Street
St Johnsbury, Vermont 05819
(44.420738, -72.017689)",,,
156145,101743,"Leaps & Bounds at Shelburne Road, LLC",46113,05/03/2015,05/14/2016,Licensed Provider,Licensed - Early Childhood,1820 Shelburne Road,0,South Burlington,05403,(802) 879-0130,krista@leapsvt.com,Chittenden,BDO,86,20,36,20,10,No,Active,,0,,,,18,12,20,15,18,2,3,0,07/28/2015,,7:00 AM,6:00 PM,"1820 Shelburne Road
South Burlington, Vermont 05403
(44.422672, -73.211844)",,,
3842,2750,Canal Street Headstart,1660,12/27/2015,12/24/2016,Licensed Provider,Licensed - Early Childhood,112 Canal Street,0,Brattleboro,05301,(802) 254-3742,kfreeman@wsesu.org,Windham,LDO,64,0,0,64,0,Yes,Active,5 Star,0,NAEYC,10/01/2012,10/01/2017,0,0,63,0,0,0,0,0,12/08/2015,,7:30 AM,4:30 PM,"112 Canal Street
Brattleboro, Vermont 05301
(42.848029, -72.561568)",,,
22901,48080,"Decker, Amie",30585,08/09/2015,08/06/2016,Registered Home,Registered,304 Cioffoletti Road,0,Berkshire,05450,(802) 933-5704,adecker_03@yahoo.com,Franklin,ADO,0,0,0,0,0,Yes,Active,4 Star,0,,,,1,2,1,4,1,0,0,0,02/27/2015,,6:00 AM,5:00 PM,"304 Cioffoletti Road
Berkshire, Vermont 05450
(44.939863, -72.727219)",,,
221204,149839,Vermonsters Daycare Center,61119,07/26/2015,08/06/2016,Licensed Provider,Licensed - Early Childhood,37 Kendall Ave,0,Rutland,05701,(802) 775-1197,vermonsters2@comcast.net,Rutland,RDO,17,10,5,0,2,Yes,Active,4 Star,0,,,,17,0,0,0,17,0,0,0,10/15/2015,,7:00 AM,5:30 PM,"37 Kendall Ave
Rutland, Vermont 05701
(43.612967, -72.97703)",,,
2404,111092,"Parrotte, Linda",49075,04/05/2015,04/02/2016,Registered Home,Registered,107 Sullivan Hill Road,0,Roxbury,05669,(802) 485-8918,greeneto@tds.net,Washington ,MDO,0,0,0,0,0,No,Active,1 Star,0,,,,1,1,2,4,1,1,2,0,08/11/2015,,6:15 AM,5:15 PM,"107 Sullivan Hill Road
Roxbury, Vermont 05669
(44.085517, -72.734031)",,,
2671,1886,"Howes, Penny",A92-78,03/22/2015,04/02/2016,Registered Home,Registered,54 Lake View Terrace,0,Waterbury,05676,(802) 244-5935,bpkkhowes@aol.com,Washington ,MDO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,10/30/2015,,7:00 AM,5:00 PM,"54 Lake View Terrace
Waterbury, Vermont 05676
(44.379265, -72.722879)",,,
240633,167859,The Tapestry Program at Proctor High School,65534,06/14/2015,06/11/2016,Licensed Provider,Licensed - School Age,4 Park Street,Proctor High School,Proctor,05765,(802) 786-1935,dhathaway@rutlandhs.k12.vt.us,Rutland,RDO,60,0,0,0,60,No,Inactive,,0,,,,0,0,0,60,0,0,0,12,10/15/2015,,,,"4 Park Street
Proctor, Vermont 05765
(43.655044, -73.029911)",,,
238840,166123,Part 2: The Early Years - Bolton,66454,08/09/2015,08/06/2016,Licensed Provider,Licensed - Early Childhood,2712 Theodore Roosevelt Hwy,0,Waterbury,05676,(802) 434-2757,llamphere@gmail.com,Washington ,MDO,30,0,0,20,10,No,Inactive,,1,,,,0,0,20,10,0,0,0,0,01/03/0001,,,,"2712 Theodore Roosevelt Hwy
Waterbury, Vermont 05676
(44.372993, -72.877321)",,,
142004,91285,Champlain Islands Parent Child Center South 2,42836,08/09/2015,08/06/2016,Licensed Provider,Licensed - Early Childhood,114 South Street,Unit 1,South Hero,05486,(802) 372-5042,jenn.lestage@cipcc.org,Grand Isle,ADO,20,0,0,10,10,Yes,Active,5 Star,0,NAEYC,12/31/2012,02/01/2018,0,0,16,18,0,0,3,9,01/03/0001,,7:00 AM,5:30 PM,"114 South Street
South Hero, Vermont 05486
(44.630369, -73.302604)",Prequalified PreK Program - Privately Operated,05/12/2015 12:00:00 AM,05/12/2018 12:00:00 AM
180745,117903,Wallingford Elementary School,51078,06/14/2015,06/25/2016,Licensed Provider,Licensed - Early Childhood,126 School Street,0,Wallingford,05773,(802) 446-2141,bpearsons@rssu.org,Rutland,RDO,19,0,0,19,0,Yes,Inactive,4 Star,1,,,,0,0,18,0,0,0,0,0,01/03/0001,,8:15 AM,12:00 PM,"126 School Street
Wallingford, Vermont 05773
(43.47132, -72.974814)",Prequalified PreK Program - Public School,03/23/2015 12:00:00 AM,03/23/2018 12:00:00 AM
4271,3082,Orchard Valley Waldorf School,1781,03/22/2015,03/19/2016,Licensed Provider,Licensed - Early Childhood,2290 VT Rte 14 N,0,East Montpelier,05651,(802) 456-7400,orchardvalley@ovws.org,Washington ,MDO,30,0,0,12,18,No,Active,3 Star,0,,,,0,8,12,18,0,0,0,0,11/20/2015,,8:00 AM,5:00 PM,"2290 VT Rte 14 N
East Montpelier, Vermont 05651
(44.294309, -72.456859)",,,
2645,1867,"Lariviere, Judy",A91-460,07/12/2015,07/09/2016,Registered Home,Registered,638 Brook Road,0,Springfield,05156,(802) 885-9776,hotrig3@gmail.com,Windsor,SDO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,12/23/2015,,5:30 AM,5:30 PM,"638 Brook Road
Springfield, Vermont 05156
(43.332058, -72.471216)",,,
230153,157288,Y Early Childhood Program at JES,66514,07/26/2015,07/23/2016,Licensed Provider,Licensed - Early Childhood,90 VT 15,0,Jericho,05465,(802) 858-6262,ggowen@gbymca.org,Chittenden,BDO,32,0,0,32,0,No,Inactive,3 Star,1,,,,0,0,32,0,0,0,5,0,09/03/2015,,7:00 AM,6:00 PM,"90 VT 15
Jericho, Vermont 05465
(44.506802, -72.990712)",,,
53633,24320,ACE Before & After School Program & PPS,18529,07/26/2015,07/23/2016,Licensed Provider,Licensed - School Age,490 Porters Point Road,0,Colchester,05446,(802) 316-2918,jturmel@colchestervt.gov,Chittenden,BDO,45,0,0,0,45,Yes,Inactive,,0,,,,0,0,0,45,0,0,0,0,06/09/2015,,6:30 AM,6:00 PM,"490 Porters Point Road
Colchester, Vermont 05446
(44.540651, -73.255863)",,,
3610,2576,"Palin, Lorette",M01-138,03/22/2015,03/19/2016,Registered Home,Registered,218 Elm Street,0,Newport,05855,(802) 334-5396,lorettepalin@gmail.com,Orleans,NDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,1,1,0,12/14/2015,,5:00 AM,10:00 PM,"218 Elm Street
Newport, Vermont 05855
(44.945921, -72.197645)",,,
223714,151693,Suzy's Little Peanuts Day School LLC -Springfield,62254,10/04/2015,10/15/2016,Licensed Provider,Licensed - Early Childhood,132 Chester Road,0,Springfield,05156,(802) 885-7899,suzyc98@gmail.com,Windsor,SDO,45,8,8,19,10,Yes,Active,5 Star,0,,,,6,8,35,10,6,0,0,0,12/15/2015,,7:00 AM,5:30 PM,"132 Chester Road
Springfield, Vermont 05156
(43.300504, -72.511975)",Prequalified PreK Program - Privately Operated,02/23/2015 12:00:00 AM,02/23/2018 12:00:00 AM
58608,154544,"Davis, Shannon",63377,01/25/2015,01/23/2016,Registered Home,Registered,287 North Calais Rd,0,Calais,05650,(802) 456-1060,masa0409@myfairpoint.net,Washington ,MDO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,1,1,3,10/12/2015,,7:00 AM,5:00 PM,"287 North Calais Rd
Calais, Vermont 05650
(44.389107, -72.448969)",,,
3183,111846,"Pratt, Debbie",49135,02/08/2015,03/05/2016,Registered Home,Registered,34 Prospect Street,0,Fair Haven,05743,(802) 265-2038,djpratt2010@comcast.net,Rutland,RDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,0,0,0,6,0,0,0,4,10/14/2015,,7:00 AM,5:00 PM,"34 Prospect Street
Fair Haven, Vermont 05743
(43.587494, -73.270813)",,,
2896,2052,"Hunter, Terri",A95-782,11/29/2015,11/26/2016,Registered Home,Registered,519 Main Street,0,Lyndon,05851-0484,(802) 626-8794,hunterschildcare@charter.net,Caledonia,JDO,0,0,0,0,0,No,Active,3 Star,0,,,,2,2,2,4,2,0,0,4,01/06/2015,,7:00 AM,5:00 PM,"519 Main Street
Lyndon, Vermont 05851-0484
(44.540796, -72.001496)",,,
2513,1784,"Ladieu, Theresa",A90-679,11/01/2015,10/29/2016,Registered Home,Registered,20 Fourth Street,0,Swanton,05488,(802) 868-3563,tdaycare@hotmail.com,Franklin,ADO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,0,0,0,12/30/2015,,6:45 AM,5:00 PM,"20 Fourth Street
Swanton, Vermont 05488
(44.915872, -73.114895)",,,
70332,117415,"Quigley, Jodi",50954,08/09/2015,08/06/2016,Registered Home,Registered,167 McRae Road,0,Colchester,05446,(802) 658-0569,jlmcq78@comcast.net,Chittenden,BDO,0,0,0,0,0,No,Inactive,,0,,,,2,2,2,4,2,0,0,0,06/04/2015,,,,"167 McRae Road
Colchester, Vermont 05446
(44.534989, -73.245267)",,,
